-3.098969370594121808e-01,3.000000000000000000e+00,8.000000000000000000e+01
-8.080334912407609316e-02,3.000000000000000000e+00,8.100000000000000000e+01
-2.610226167113549045e-01,3.000000000000000000e+00,8.200000000000000000e+01
-4.434229180731978914e-01,3.000000000000000000e+00,8.300000000000000000e+01
-3.192902877601880296e-02,3.000000000000000000e+00,8.400000000000000000e+01
2.022455739549920417e-01,3.000000000000000000e+00,8.500000000000000000e+01
-1.623377632354443267e-02,3.000000000000000000e+00,8.600000000000000000e+01
2.511198943030493180e-01,3.000000000000000000e+00,8.700000000000000000e+01
1.533712536069347654e-01,3.000000000000000000e+00,8.800000000000000000e+01
-1.296776694721333834e-01,3.000000000000000000e+00,8.900000000000000000e+01
-2.942016846069377967e-01,3.000000000000000000e+00,9.000000000000000000e+01
-2.767178691638292887e-01,3.000000000000000000e+00,9.100000000000000000e+01
-4.766019859687808946e-01,3.000000000000000000e+00,9.200000000000000000e+01
-2.924131216163036173e-01,3.000000000000000000e+00,9.300000000000000000e+01
-3.255921895118865650e-01,3.000000000000000000e+00,9.400000000000000000e+01
-9.649860157655046344e-02,3.000000000000000000e+00,9.500000000000000000e+01
-4.762428122849317325e-02,3.000000000000000000e+00,9.600000000000000000e+01
-1.632739760152402964e-01,3.000000000000000000e+00,9.700000000000000000e+01
-4.766019859687808946e-01,3.000000000000000000e+00,9.800000000000000000e+01
-5.079924908737295519e-01,3.000000000000000000e+00,9.900000000000000000e+01
-1.789692284677146805e-01,4.000000000000000000e+00,0.000000000000000000e+00
-4.277276656207236183e-01,4.000000000000000000e+00,1.000000000000000000e+00
-6.331953368096754353e-02,4.000000000000000000e+00,2.000000000000000000e+00
-8.080334912407609316e-02,4.000000000000000000e+00,3.000000000000000000e+00
-1.453729219246077675e-01,4.000000000000000000e+00,4.000000000000000000e+00
-8.080334912407609316e-02,4.000000000000000000e+00,5.000000000000000000e+00
1.694529157203848724e-02,4.000000000000000000e+00,6.000000000000000000e+00
-1.632739760152402964e-01,4.000000000000000000e+00,7.000000000000000000e+00
-3.192902877601880296e-02,4.000000000000000000e+00,8.000000000000000000e+00
-4.762428122849317325e-02,4.000000000000000000e+00,9.000000000000000000e+00
-4.766019859687808946e-01,4.000000000000000000e+00,1.000000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,1.100000000000000000e+01
-4.609067335163064549e-01,4.000000000000000000e+00,1.200000000000000000e+01
-2.924131216163036173e-01,4.000000000000000000e+00,1.300000000000000000e+01
-4.766019859687808946e-01,4.000000000000000000e+00,1.400000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,1.500000000000000000e+01
2.022455739549920417e-01,4.000000000000000000e+00,1.600000000000000000e+01
-1.296776694721333834e-01,4.000000000000000000e+00,1.700000000000000000e+01
-4.766019859687808946e-01,4.000000000000000000e+00,1.800000000000000000e+01
-8.080334912407609316e-02,4.000000000000000000e+00,1.900000000000000000e+01
2.511198943030493180e-01,4.000000000000000000e+00,2.000000000000000000e+01
-3.255921895118865650e-01,4.000000000000000000e+00,2.100000000000000000e+01
-4.434229180731978914e-01,4.000000000000000000e+00,2.200000000000000000e+01
-2.610226167113549045e-01,4.000000000000000000e+00,2.300000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,2.400000000000000000e+01
-4.277276656207236183e-01,4.000000000000000000e+00,2.500000000000000000e+01
-2.278435488157719568e-01,4.000000000000000000e+00,2.600000000000000000e+01
-3.192902877601880296e-02,4.000000000000000000e+00,2.700000000000000000e+01
-2.453273642588805203e-01,4.000000000000000000e+00,2.800000000000000000e+01
-2.924131216163036173e-01,4.000000000000000000e+00,2.900000000000000000e+01
-4.120324131682491231e-01,4.000000000000000000e+00,3.000000000000000000e+01
-2.924131216163036173e-01,4.000000000000000000e+00,3.100000000000000000e+01
-4.120324131682491231e-01,4.000000000000000000e+00,3.200000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,3.300000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,3.400000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,3.500000000000000000e+01
1.694529157203848724e-02,4.000000000000000000e+00,3.600000000000000000e+01
-4.762428122849317325e-02,4.000000000000000000e+00,3.700000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,3.800000000000000000e+01
-1.789692284677146805e-01,4.000000000000000000e+00,3.900000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,4.000000000000000000e+01
1.865503215025176575e-01,4.000000000000000000e+00,4.100000000000000000e+01
-3.098969370594121808e-01,4.000000000000000000e+00,4.200000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,4.300000000000000000e+01
-9.649860157655046344e-02,4.000000000000000000e+00,4.400000000000000000e+01
-1.121938540290248337e-01,4.000000000000000000e+00,4.500000000000000000e+01
-2.435388012682463410e-01,4.000000000000000000e+00,4.600000000000000000e+01
-2.610226167113549045e-01,4.000000000000000000e+00,4.700000000000000000e+01
-1.610681743770821239e-01,4.000000000000000000e+00,4.800000000000000000e+01
-2.610226167113549045e-01,4.000000000000000000e+00,4.900000000000000000e+01
-8.080334912407609316e-02,4.000000000000000000e+00,5.000000000000000000e+01
-3.192902877601880296e-02,4.000000000000000000e+00,5.100000000000000000e+01
-1.632739760152402964e-01,4.000000000000000000e+00,5.200000000000000000e+01
-1.121938540290248337e-01,4.000000000000000000e+00,5.300000000000000000e+01
-1.139824170196590131e-01,4.000000000000000000e+00,5.400000000000000000e+01
1.219807487019860248e-01,4.000000000000000000e+00,5.500000000000000000e+01
-2.453273642588805203e-01,4.000000000000000000e+00,5.600000000000000000e+01
-6.331953368096754353e-02,4.000000000000000000e+00,5.700000000000000000e+01
-3.098969370594121808e-01,4.000000000000000000e+00,5.800000000000000000e+01
-2.435388012682463410e-01,4.000000000000000000e+00,5.900000000000000000e+01
-1.789692284677146805e-01,4.000000000000000000e+00,6.000000000000000000e+01
-2.435388012682463410e-01,4.000000000000000000e+00,6.100000000000000000e+01
-3.631580928201918468e-01,4.000000000000000000e+00,6.200000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,6.300000000000000000e+01
-1.475787235627659122e-01,4.000000000000000000e+00,6.400000000000000000e+01
-8.080334912407609316e-02,4.000000000000000000e+00,6.500000000000000000e+01
-6.510809667160172287e-02,4.000000000000000000e+00,6.600000000000000000e+01
-1.623377632354443267e-02,4.000000000000000000e+00,6.700000000000000000e+01
1.865503215025176575e-01,4.000000000000000000e+00,6.800000000000000000e+01
-2.453273642588805203e-01,4.000000000000000000e+00,6.900000000000000000e+01
-4.762428122849317325e-02,4.000000000000000000e+00,7.000000000000000000e+01
-2.453273642588805203e-01,4.000000000000000000e+00,7.100000000000000000e+01
-1.444521333291025333e-02,4.000000000000000000e+00,7.200000000000000000e+01
-1.964530439108232440e-01,4.000000000000000000e+00,7.300000000000000000e+01
-9.649860157655046344e-02,4.000000000000000000e+00,7.400000000000000000e+01
-3.192902877601880296e-02,4.000000000000000000e+00,7.500000000000000000e+01
-2.121482963632976004e-01,4.000000000000000000e+00,7.600000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,7.700000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,7.800000000000000000e+01
-2.278435488157719568e-01,4.000000000000000000e+00,7.900000000000000000e+01
-3.192902877601880296e-02,4.000000000000000000e+00,8.000000000000000000e+01
2.197293893981005775e-01,4.000000000000000000e+00,8.100000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,8.200000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,8.300000000000000000e+01
2.022455739549920417e-01,4.000000000000000000e+00,8.400000000000000000e+01
2.022455739549920417e-01,4.000000000000000000e+00,8.500000000000000000e+01
2.022455739549920417e-01,4.000000000000000000e+00,8.600000000000000000e+01
-6.510809667160172287e-02,4.000000000000000000e+00,8.700000000000000000e+01
-3.255921895118865650e-01,4.000000000000000000e+00,8.800000000000000000e+01
-3.098969370594121808e-01,4.000000000000000000e+00,8.900000000000000000e+01
-2.924131216163036173e-01,4.000000000000000000e+00,9.000000000000000000e+01
-5.568668112217868282e-01,4.000000000000000000e+00,9.100000000000000000e+01
-5.079924908737295519e-01,4.000000000000000000e+00,9.200000000000000000e+01
-4.766019859687808946e-01,4.000000000000000000e+00,9.300000000000000000e+01
-3.098969370594121808e-01,4.000000000000000000e+00,9.400000000000000000e+01
-3.255921895118865650e-01,4.000000000000000000e+00,9.500000000000000000e+01
-2.610226167113549045e-01,4.000000000000000000e+00,9.600000000000000000e+01
-9.649860157655046344e-02,4.000000000000000000e+00,9.700000000000000000e+01
-2.767178691638292887e-01,4.000000000000000000e+00,9.800000000000000000e+01
-4.277276656207236183e-01,4.000000000000000000e+00,9.900000000000000000e+01
-2.435388012682463410e-01,5.000000000000000000e+00,0.000000000000000000e+00
-4.277276656207236183e-01,5.000000000000000000e+00,1.000000000000000000e+00
1.250039119564116952e-03,5.000000000000000000e+00,2.000000000000000000e+00
2.668151467555237022e-01,5.000000000000000000e+00,3.000000000000000000e+00
2.022455739549920417e-01,5.000000000000000000e+00,4.000000000000000000e+00
2.022455739549920417e-01,5.000000000000000000e+00,5.000000000000000000e+00
-1.789692284677146805e-01,5.000000000000000000e+00,6.000000000000000000e+00
-4.922972384212551678e-01,5.000000000000000000e+00,7.000000000000000000e+00
-2.435388012682463410e-01,5.000000000000000000e+00,8.000000000000000000e+00
-3.788533452726662865e-01,5.000000000000000000e+00,9.000000000000000000e+00
-2.278435488157719568e-01,5.000000000000000000e+00,1.000000000000000000e+01
-1.444521333291025333e-02,5.000000000000000000e+00,1.100000000000000000e+01
-1.946644809201890369e-01,5.000000000000000000e+00,1.200000000000000000e+01
-1.789692284677146805e-01,5.000000000000000000e+00,1.300000000000000000e+01
-2.610226167113549045e-01,5.000000000000000000e+00,1.400000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,1.500000000000000000e+01
1.376760011544603812e-01,5.000000000000000000e+00,1.600000000000000000e+01
-2.121482963632976004e-01,5.000000000000000000e+00,1.700000000000000000e+01
-2.767178691638292887e-01,5.000000000000000000e+00,1.800000000000000000e+01
2.022455739549920417e-01,5.000000000000000000e+00,1.900000000000000000e+01
-3.192902877601880296e-02,5.000000000000000000e+00,2.000000000000000000e+01
-4.766019859687808946e-01,5.000000000000000000e+00,2.100000000000000000e+01
-2.435388012682463410e-01,5.000000000000000000e+00,2.200000000000000000e+01
-1.121938540290248337e-01,5.000000000000000000e+00,2.300000000000000000e+01
-2.767178691638292887e-01,5.000000000000000000e+00,2.400000000000000000e+01
-4.922972384212551678e-01,5.000000000000000000e+00,2.500000000000000000e+01
-2.278435488157719568e-01,5.000000000000000000e+00,2.600000000000000000e+01
2.197293893981005775e-01,5.000000000000000000e+00,2.700000000000000000e+01
-3.098969370594121808e-01,5.000000000000000000e+00,2.800000000000000000e+01
-2.767178691638292887e-01,5.000000000000000000e+00,2.900000000000000000e+01
-2.924131216163036173e-01,5.000000000000000000e+00,3.000000000000000000e+01
-2.924131216163036173e-01,5.000000000000000000e+00,3.100000000000000000e+01
-6.331953368096754353e-02,5.000000000000000000e+00,3.200000000000000000e+01
-3.412874419643608936e-01,5.000000000000000000e+00,3.300000000000000000e+01
-5.568668112217868282e-01,5.000000000000000000e+00,3.400000000000000000e+01
-2.278435488157719568e-01,5.000000000000000000e+00,3.500000000000000000e+01
-4.762428122849317325e-02,5.000000000000000000e+00,3.600000000000000000e+01
-8.080334912407609316e-02,5.000000000000000000e+00,3.700000000000000000e+01
-8.080334912407609316e-02,5.000000000000000000e+00,3.800000000000000000e+01
-2.610226167113549045e-01,5.000000000000000000e+00,3.900000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,4.000000000000000000e+01
1.376760011544603812e-01,5.000000000000000000e+00,4.100000000000000000e+01
-6.510809667160172287e-02,5.000000000000000000e+00,4.200000000000000000e+01
2.022455739549920417e-01,5.000000000000000000e+00,4.300000000000000000e+01
-1.296776694721333834e-01,5.000000000000000000e+00,4.400000000000000000e+01
-2.767178691638292887e-01,5.000000000000000000e+00,4.500000000000000000e+01
-3.098969370594121808e-01,5.000000000000000000e+00,4.600000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,4.700000000000000000e+01
-5.097810538643637868e-01,5.000000000000000000e+00,4.800000000000000000e+01
-1.121938540290248337e-01,5.000000000000000000e+00,4.900000000000000000e+01
-8.080334912407609316e-02,5.000000000000000000e+00,5.000000000000000000e+01
1.250039119564116952e-03,5.000000000000000000e+00,5.100000000000000000e+01
-4.120324131682491231e-01,5.000000000000000000e+00,5.200000000000000000e+01
-1.453729219246077675e-01,5.000000000000000000e+00,5.300000000000000000e+01
-6.510809667160172287e-02,5.000000000000000000e+00,5.400000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,5.500000000000000000e+01
-1.964530439108232440e-01,5.000000000000000000e+00,5.600000000000000000e+01
-1.121938540290248337e-01,5.000000000000000000e+00,5.700000000000000000e+01
-1.964530439108232440e-01,5.000000000000000000e+00,5.800000000000000000e+01
-2.435388012682463410e-01,5.000000000000000000e+00,5.900000000000000000e+01
-4.922972384212551678e-01,5.000000000000000000e+00,6.000000000000000000e+01
-2.924131216163036173e-01,5.000000000000000000e+00,6.100000000000000000e+01
-4.762428122849317325e-02,5.000000000000000000e+00,6.200000000000000000e+01
-6.331953368096754353e-02,5.000000000000000000e+00,6.300000000000000000e+01
-2.278435488157719568e-01,5.000000000000000000e+00,6.400000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,6.500000000000000000e+01
-1.623377632354443267e-02,5.000000000000000000e+00,6.600000000000000000e+01
-3.192902877601880296e-02,5.000000000000000000e+00,6.700000000000000000e+01
-8.080334912407609316e-02,5.000000000000000000e+00,6.800000000000000000e+01
-8.080334912407609316e-02,5.000000000000000000e+00,6.900000000000000000e+01
2.354246418505749339e-01,5.000000000000000000e+00,7.000000000000000000e+01
-1.964530439108232440e-01,5.000000000000000000e+00,7.100000000000000000e+01
-4.762428122849317325e-02,5.000000000000000000e+00,7.200000000000000000e+01
-2.610226167113549045e-01,5.000000000000000000e+00,7.300000000000000000e+01
-2.278435488157719568e-01,5.000000000000000000e+00,7.400000000000000000e+01
-1.632739760152402964e-01,5.000000000000000000e+00,7.500000000000000000e+01
-2.121482963632976004e-01,5.000000000000000000e+00,7.600000000000000000e+01
-1.453729219246077675e-01,5.000000000000000000e+00,7.700000000000000000e+01
-3.192902877601880296e-02,5.000000000000000000e+00,7.800000000000000000e+01
2.511198943030493180e-01,5.000000000000000000e+00,7.900000000000000000e+01
3.264054402451285752e-02,5.000000000000000000e+00,8.000000000000000000e+01
-1.632739760152402964e-01,5.000000000000000000e+00,8.100000000000000000e+01
-4.120324131682491231e-01,5.000000000000000000e+00,8.200000000000000000e+01
-1.453729219246077675e-01,5.000000000000000000e+00,8.300000000000000000e+01
-3.192902877601880296e-02,5.000000000000000000e+00,8.400000000000000000e+01
-2.610226167113549045e-01,5.000000000000000000e+00,8.500000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,8.600000000000000000e+01
-3.098969370594121808e-01,5.000000000000000000e+00,8.700000000000000000e+01
-3.255921895118865650e-01,5.000000000000000000e+00,8.800000000000000000e+01
-4.762428122849317325e-02,5.000000000000000000e+00,8.900000000000000000e+01
-4.277276656207236183e-01,5.000000000000000000e+00,9.000000000000000000e+01
-4.922972384212551678e-01,5.000000000000000000e+00,9.100000000000000000e+01
-3.255921895118865650e-01,5.000000000000000000e+00,9.200000000000000000e+01
-9.649860157655046344e-02,5.000000000000000000e+00,9.300000000000000000e+01
